ticker,date,open,high,low,close,volume,log_return
CAT,2025-12-16,589.32,597.26,584.91,587.56,2319382,-0.001394629203714067
CAT,2025-12-17,586.22,589.62,556.16,560.58,3753312,-0.04700640643029471
CAT,2025-12-18,567.17,573.32,560.6,564.51,2193033,0.006986136191743538
CAT,2025-12-19,571.35,580.37,569.0,574.87,5355561,0.018185830054657195
CAT,2025-12-22,583.13,584.42,574.35,581.05,2387725,0.010692883389562697
CAT,2025-12-23,579.14,587.34,579.14,581.06,1731351,1.721007477819044e-05
CAT,2025-12-24,581.3,585.76,579.64,582.4,947042,0.002303475138815397
CAT,2025-12-26,581.85,582.47,577.3,581.64,954395,-0.0013057972371912784
CAT,2025-12-29,578.74,582.61,573.3,577.26,2585835,-0.00755892804405668
CAT,2025-12-30,578.66,579.62,574.17,576.04,1216946,-0.0021156688720464657
CAT,2025-12-31,575.95,577.59,570.71,571.53,1164004,-0.00786012743372868
CAT,2026-01-02,576.24,598.21,573.97,597.01,2762009,0.04361688837562274
CAT,2026-01-05,606.46,620.3,604.8,614.66,3444837,0.029135405731550656
CAT,2026-01-06,614.56,625.31,607.48,621.64,2706762,0.011291877644784787
CAT,2026-01-07,621.55,623.54,594.38,595.13,3312371,-0.0435812779717183
CAT,2026-01-08,595.13,608.16,592.79,606.71,2075412,0.0192710483475682
CAT,2026-01-09,608.55,617.7,606.78,616.18,1822011,0.01548821121808452
CAT,2026-01-12,613.22,629.51,611.53,628.3,1856964,0.01947863076755569
CAT,2026-01-13,631.72,643.09,631.52,635.04,1959083,0.010670229625853851
CAT,2026-01-14,632.62,638.24,621.62,637.26,2106113,0.0034897465267479523
CAT,2026-01-15,643.43,650.84,642.54,645.67,2052803,0.013110801786668853
CAT,2026-01-16,650.45,654.15,639.51,645.38,2554861,-0.000449246744707574
